insurance_num,age,sum_assured
41249,35,325000
41250,28,329000
41251,23,254000
41252,20,271000
41253,21,384000
41254,23,374000
41255,28,272000
41256,39,267000
41257,23,476000
41258,28,321000
41259,24,264000
41260,23,289000
41261,29,430000
41262,37,466000
41263,24,423000
41264,39,217000
41265,25,234000
41266,23,446000
41267,39,291000
41268,22,200000
41269,22,473000
41270,31,314000
41271,36,357000
41272,29,261000
41273,30,288000
41274,34,393000
41275,38,307000
41276,31,390000
41277,21,315000
41278,40,449000
41279,30,386000
41280,33,494000
41281,25,304000
41282,28,435000
41283,33,276000
41284,25,313000
41285,20,319000
41286,27,278000
41287,27,310000
41288,30,438000
41289,37,237000
41290,26,418000
41291,31,418000
41292,28,313000
41293,27,254000
41294,34,212000
41295,37,203000
41296,33,332000
41297,30,435000
41298,27,372000
41299,26,386000
41300,26,485000
41301,34,345000
41302,27,236000
41303,25,244000
41304,27,241000
41305,26,489000
41306,23,275000
41307,39,418000
41308,22,295000
41309,34,485000
41310,39,464000
41311,27,403000
41312,37,225000
41313,29,234000
41314,24,410000
41315,30,463000
41316,24,245000
41317,29,381000
41318,30,272000
41319,33,339000
41320,26,383000
41321,31,251000
41322,38,271000
41323,23,326000
41324,24,238000
41325,31,318000
41326,28,422000
41327,25,429000
41328,29,278000
41329,28,417000
41330,32,443000
41331,32,261000
41332,36,346000
41333,28,356000
41334,31,390000
41335,31,380000
41336,35,207000
41337,32,250000
41338,21,299000
41339,28,442000
41340,26,215000
41341,22,417000
41342,38,412000
41343,37,343000
41344,22,233000
41345,20,372000
41346,30,331000
41347,25,371000
41348,32,346000
41349,27,437000
41350,30,295000
41351,27,275000
41352,35,463000
41353,25,471000
41354,38,280000
41355,24,340000
41356,22,249000
41357,33,387000
41358,26,219000
41359,40,212000
41360,39,439000
41361,22,277000
41362,40,303000
41363,23,282000
41364,28,330000
41365,22,398000
41366,28,410000
41367,38,388000
41368,30,255000
41369,32,203000
41370,31,248000
41371,40,394000
41372,37,396000
41373,22,358000
41374,38,493000
41375,22,463000
41376,34,254000
41377,40,219000
41378,21,408000
41379,26,457000
41380,22,221000
41381,38,294000
41382,22,350000
41383,23,467000
41384,26,480000
41385,33,260000
41386,20,353000
41387,39,366000
41388,26,346000
41389,35,418000
41390,26,461000
41391,33,403000
41392,30,310000
41393,26,407000
41394,34,251000
41395,36,209000
41396,24,458000
41397,40,206000
41398,28,219000
41399,31,214000
41400,31,378000
41401,37,444000
41402,40,317000
41403,27,249000
41404,23,298000
41405,33,437000
41406,25,293000
41407,37,332000
41408,24,309000
41409,34,419000
41410,31,414000
41411,28,356000
41412,27,391000
41413,37,238000
41414,22,421000
41415,29,499000
41416,25,480000
41417,39,421000
41418,36,221000
41419,23,326000
41420,26,456000
41421,24,207000
41422,29,259000
41423,30,439000
41424,32,377000
41425,29,410000
41426,21,289000
41427,33,496000
41428,22,268000
41429,32,441000
41430,32,297000
41431,30,485000
41432,20,495000
41433,38,204000
41434,32,271000
41435,28,201000
41436,38,321000
41437,24,213000
41438,25,417000
41439,29,309000
41440,23,295000
41441,25,280000
41442,20,496000
41443,24,430000
41444,26,459000
41445,36,377000
41446,22,206000
41447,27,409000
41448,31,227000
41449,22,355000
41450,39,442000
41451,30,498000
41452,26,378000
41453,30,330000
41454,34,267000
41455,36,420000
41456,34,295000
41457,38,317000
41458,37,206000
41459,27,374000
41460,31,300000
41461,33,494000
41462,29,323000
41463,22,240000
41464,25,405000
41465,36,491000
41466,32,411000
41467,40,472000
41468,39,366000
41469,27,294000
41470,40,334000
41471,20,392000
41472,40,438000
41473,31,324000
41474,27,215000
41475,32,239000
41476,29,231000
41477,21,238000
41478,24,406000
41479,35,227000
41480,33,234000
41481,34,398000
41482,31,349000
41483,33,204000
41484,28,361000
41485,30,213000
41486,22,332000
41487,22,378000
41488,29,351000
41489,38,373000
41490,27,370000
41491,32,290000
41492,35,478000
41493,21,445000
41494,36,264000
41495,30,460000
41496,32,237000
41497,36,326000
41498,26,438000
41499,23,351000
41500,23,475000
41501,22,227000
41502,22,455000
41503,40,473000
41504,29,483000
41505,29,319000
41506,37,320000
41507,29,386000
41508,28,238000
41509,33,495000
41510,35,333000
41511,37,273000
41512,24,258000
41513,40,341000
41514,26,300000
41515,31,259000
41516,33,338000
41517,37,219000
41518,39,463000
41519,37,245000
41520,32,466000
41521,38,239000
41522,31,426000
41523,24,461000
41524,22,452000
41525,29,230000
41526,20,487000
41527,40,471000
41528,37,433000
41529,37,393000
41530,32,497000
41531,22,322000
41532,30,443000
41533,25,317000
41534,30,297000
41535,29,291000
41536,36,481000
41537,27,365000
41538,29,236000
41539,28,335000
41540,25,359000
41541,39,249000
41542,24,391000
41543,38,432000
41544,23,319000
41545,22,426000
41546,34,344000
41547,38,224000
41548,32,325000
41549,37,424000
41550,37,255000
41551,35,378000
41552,39,301000
41553,20,345000
41554,34,464000
41555,38,324000
41556,32,285000
41557,28,355000
41558,22,207000
41559,32,251000
41560,24,274000
41561,22,415000
41562,38,341000
41563,22,442000
41564,36,395000
41565,28,238000
41566,33,305000
41567,27,220000
41568,24,287000
41569,23,270000
41570,39,339000
41571,30,445000
41572,38,460000
41573,40,272000
41574,25,241000
41575,25,283000
41576,36,261000
41577,33,249000
41578,30,437000
41579,22,426000
41580,40,210000
41581,33,313000
41582,30,238000
41583,33,402000
41584,28,462000
41585,31,398000
41586,21,397000
41587,35,355000
41588,28,490000
41589,29,476000
41590,30,396000
41591,23,279000
41592,37,405000
41593,32,205000
41594,27,482000
41595,26,374000
41596,32,340000
41597,27,280000
41598,33,312000
41599,21,405000
41600,35,419000
41601,22,297000
41602,25,216000
41603,29,270000
41604,20,475000
41605,27,300000
41606,35,421000
41607,28,383000
41608,26,499000
41609,28,273000
41610,30,387000
41611,20,318000
41612,20,479000
41613,20,288000
41614,21,319000
41615,28,480000
41616,24,378000
41617,33,292000
41618,25,240000
41619,34,294000
41620,31,478000
41621,38,299000
41622,28,219000
41623,22,437000
41624,28,218000
41625,40,304000
41626,40,344000
41627,39,258000
41628,38,352000
41629,21,264000
41630,21,339000
41631,33,311000
41632,31,431000
41633,36,373000
41634,28,433000
41635,36,434000
41636,28,447000
41637,39,366000
41638,32,421000
41639,26,338000
41640,22,333000
41641,40,361000
41642,40,421000
41643,36,467000
41644,38,295000
41645,38,241000
41646,24,291000
41647,35,327000
41648,26,382000
41649,32,298000
41650,27,274000
41651,24,257000
41652,27,462000
41653,35,364000
41654,40,499000
41655,25,387000
41656,35,269000
41657,35,338000
41658,32,320000
41659,20,468000
41660,39,323000
41661,25,209000
41662,32,315000
41663,28,316000
41664,38,250000
41665,31,279000
41666,28,499000
41667,39,355000
41668,26,318000
41669,31,430000
41670,32,430000
41671,40,436000
41672,27,285000
41673,31,223000
41674,32,345000
41675,26,456000
41676,38,466000
41677,34,326000
41678,30,316000
41679,25,424000
41680,23,229000
41681,33,215000
41682,26,419000
41683,24,441000
41684,29,240000
41685,26,204000
41686,40,372000
41687,24,423000
41688,22,255000
41689,34,437000
41690,28,333000
41691,20,435000
41692,20,246000
41693,36,456000
41694,39,490000
41695,22,296000
41696,21,244000
41697,23,387000
41698,36,377000
41699,25,253000
41700,33,276000
41701,27,206000
41702,21,287000
41703,29,346000
41704,28,490000
41705,21,294000
41706,23,436000
41707,33,420000
41708,30,391000
41709,40,242000
41710,38,252000
41711,35,278000
41712,35,490000
41713,21,245000
41714,39,441000
41715,31,380000
41716,27,417000
41717,38,487000
41718,30,337000
41719,37,357000
41720,31,240000
41721,28,341000
41722,36,479000
41723,30,447000
41724,32,307000
41725,27,249000
41726,39,278000
41727,33,209000
41728,36,380000
41729,40,213000
41730,37,381000
41731,40,244000
41732,34,294000
41733,20,360000
41734,21,316000
41735,27,396000
41736,28,365000
41737,40,324000
41738,25,359000
41739,26,371000
41740,27,403000
41741,22,348000
41742,26,416000
41743,34,229000
41744,37,270000
41745,33,417000
41746,29,417000
41747,26,265000
41748,32,318000
41749,25,427000
41750,23,222000
41751,40,391000
41752,25,384000
41753,31,261000
41754,22,205000
41755,21,268000
41756,36,312000
41757,29,309000
41758,36,466000
41759,35,400000
41760,21,281000
41761,27,499000
41762,27,404000
41763,39,345000
41764,37,430000
41765,29,304000
41766,25,476000
41767,20,312000
41768,27,469000
41769,26,349000
41770,27,393000
41771,31,283000
41772,26,206000
41773,30,263000
41774,23,474000
41775,27,218000
41776,38,453000
41777,27,297000
41778,37,223000
41779,31,302000
41780,26,312000
41781,39,391000
41782,30,428000
41783,39,303000
41784,23,437000
41785,32,472000
41786,29,472000
41787,20,309000
41788,39,328000
41789,34,255000
41790,22,437000
41791,27,315000
41792,25,344000
41793,27,252000
41794,28,441000
41795,33,218000
41796,22,208000
41797,26,471000
41798,21,472000
41799,26,212000
41800,39,456000
41801,31,360000
41802,28,365000
41803,35,325000
41804,32,334000
41805,34,429000
41806,33,411000
41807,35,434000
41808,36,478000
41809,29,207000
41810,33,212000
41811,23,303000
41812,26,437000
41813,37,250000
41814,28,209000
41815,40,381000
41816,33,215000
41817,21,254000
41818,34,294000
41819,39,202000
41820,26,328000
41821,27,365000
41822,23,393000
41823,25,331000
41824,26,420000
41825,33,445000
41826,24,286000
41827,32,345000
41828,29,285000
41829,21,254000
41830,25,437000
41831,37,299000
41832,25,439000
41833,29,318000
41834,27,478000
41835,29,474000
41836,38,347000
41837,38,321000
41838,24,299000
41839,23,253000
41840,24,462000
41841,26,217000
41842,28,234000
41843,35,260000
41844,27,363000
41845,40,474000
41846,26,438000
41847,21,258000
41848,23,289000
41849,37,217000
41850,27,453000
41851,28,372000
41852,37,473000
41853,40,458000
41854,22,399000
41855,20,369000
41856,33,313000
41857,21,412000
41858,38,360000
41859,28,463000
41860,39,435000
41861,40,493000
41862,23,434000
41863,36,334000
41864,38,374000
41865,32,291000
41866,22,319000
41867,22,472000
41868,21,348000
41869,28,464000
41870,40,487000
41871,33,230000
41872,27,223000
41873,37,365000
41874,34,236000
41875,35,349000
41876,22,432000
41877,30,268000
41878,28,460000
41879,36,402000
41880,21,439000
41881,33,280000
41882,39,307000
41883,29,401000
41884,25,340000
41885,20,350000
41886,30,492000
41887,40,446000
41888,20,409000
41889,32,341000
41890,38,480000
41891,32,371000
41892,23,289000
41893,36,483000
41894,38,454000
41895,39,331000
41896,38,348000
41897,31,398000
41898,30,346000
41899,30,372000
41900,27,356000
41901,31,468000
41902,25,369000
41903,30,358000
41904,40,263000
41905,26,213000
41906,38,229000
41907,25,455000
41908,28,247000
41909,37,441000
41910,22,364000
41911,21,413000
41912,23,408000
41913,30,243000
41914,29,241000
41915,30,358000
41916,35,492000
41917,27,500000
41918,23,465000
41919,25,358000
41920,37,362000
41921,36,256000
41922,29,488000
41923,27,430000
41924,39,428000
41925,32,212000
41926,35,431000
41927,31,402000
41928,31,489000
41929,36,413000
41930,28,226000
41931,31,308000
41932,28,458000
41933,30,392000
41934,26,421000
41935,28,370000
41936,36,321000
41937,29,237000
41938,30,219000
41939,40,268000
41940,30,439000
41941,22,280000
41942,34,408000
41943,23,384000
41944,28,365000
41945,36,440000
41946,31,212000
41947,20,382000
41948,21,433000
41949,24,336000
41950,23,365000
41951,28,469000
41952,28,274000
41953,31,248000
41954,30,270000
41955,21,425000
41956,26,458000
41957,33,472000
41958,39,449000
41959,39,272000
41960,25,419000
41961,30,268000
41962,27,321000
41963,35,303000
41964,30,477000
41965,38,436000
41966,32,276000
41967,31,376000
41968,22,282000
41969,33,227000
41970,23,374000
41971,26,311000
41972,36,253000
41973,20,489000
41974,38,337000
41975,36,370000
41976,38,308000
41977,28,298000
41978,26,236000
41979,22,321000
41980,35,239000
41981,29,254000
41982,40,461000
41983,38,260000
41984,23,419000
41985,25,434000
41986,31,322000
41987,40,318000
41988,27,350000
41989,40,438000
41990,33,310000
41991,36,229000
41992,22,239000
41993,25,402000
41994,25,434000
41995,32,482000
41996,23,264000
41997,29,442000
41998,30,283000
41999,27,385000
42000,23,340000
42001,21,313000
42002,28,366000
42003,33,476000
42004,20,477000
42005,24,285000
42006,39,268000
42007,22,317000
42008,29,268000
42009,35,316000
42010,21,442000
42011,36,262000
42012,35,288000
42013,25,459000
42014,26,470000
42015,22,392000
42016,33,323000
42017,39,346000
42018,39,364000
42019,31,293000
42020,37,245000
42021,24,483000
42022,20,435000
42023,21,475000
42024,36,214000
42025,25,417000
42026,38,348000
42027,21,395000
42028,20,247000
42029,30,289000
42030,33,391000
42031,25,453000
42032,40,229000
42033,26,406000
42034,35,451000
42035,31,385000
42036,39,370000
42037,35,206000
42038,26,439000
42039,29,414000
42040,36,264000
42041,37,234000
42042,28,484000
42043,21,344000
42044,36,203000
42045,20,414000
42046,23,278000
42047,30,416000
42048,39,242000
42049,33,353000
42050,37,276000
42051,36,280000
42052,21,259000
42053,40,213000
42054,37,209000
42055,30,245000
42056,39,381000
42057,40,438000
42058,21,275000
42059,30,388000
42060,29,452000
42061,27,459000
42062,23,208000
42063,31,296000
42064,32,278000
42065,34,331000
42066,31,251000
42067,31,255000
42068,22,429000
42069,33,427000
42070,35,316000
42071,29,216000
42072,27,258000
42073,35,499000
42074,28,302000
42075,34,367000
42076,33,368000
42077,35,433000
42078,25,331000
42079,39,365000
42080,34,344000
42081,30,412000
42082,35,352000
42083,29,410000
42084,23,251000
42085,38,475000
42086,25,349000
42087,37,428000
42088,35,336000
42089,24,410000
42090,35,384000
42091,32,457000
42092,31,318000
42093,38,213000
42094,30,376000
42095,37,220000
42096,30,362000
42097,21,443000
42098,34,366000
42099,34,451000
42100,22,329000
42101,23,390000
42102,40,487000
42103,20,454000
42104,28,345000
42105,27,371000
42106,29,381000
42107,34,212000
42108,26,411000
42109,39,445000
42110,35,357000
42111,21,443000
42112,37,331000
42113,34,387000
42114,39,254000
42115,39,498000
42116,38,445000
42117,39,373000
42118,27,348000
42119,38,267000
42120,21,471000
42121,36,484000
42122,24,281000
42123,38,242000
42124,20,488000
42125,25,417000
42126,38,429000
42127,34,331000
42128,29,273000
42129,23,383000
42130,29,392000
42131,26,263000
42132,25,230000
42133,27,480000
42134,25,399000
42135,26,367000
42136,25,405000
42137,23,321000
42138,23,421000
42139,26,308000
42140,30,279000
42141,32,402000
42142,26,348000
42143,33,498000
42144,30,391000
42145,21,339000
42146,40,492000
42147,25,244000
42148,34,202000
